47543	She is such a flake and a complete airhead . She is aggervating & annoying . Dont take her class . you will want to hurt her before it\ 's over	She\O is\O such\O a\O flake\O and\O a\O complete\O airhead\O .\O She\O is\O aggervating\O &\O annoying\B .\O Dont\O take\O her\O class\O .\O you\O will\O want\O to\O hurt\O her\O before\O it\\O 's\O over\O	She\O is\O such\O a\O flake\O and\O a\O complete\O airhead\O .\O She\O is\O aggervating\O &\O annoying\B .\O Dont\O take\O her\O class\O .\O you\O will\O want\O to\O hurt\O her\O before\O it\\O 's\O over\O
47554	She is such a flake and a complete airhead . She is aggervating & annoying . Dont take her class . you will want to hurt her before it\ 's over	She\O is\O such\O a\O flake\O and\O a\O complete\O airhead\O .\O She\O is\O aggervating\O &\O annoying\O .\O Dont\O take\O her\B class\O .\O you\O will\O want\O to\O hurt\O her\O before\O it\\O 's\O over\O	She\O is\O such\O a\O flake\O and\O a\O complete\O airhead\O .\O She\O is\O aggervating\O &\O annoying\O .\O Dont\B take\I her\O class\O .\O you\O will\O want\O to\O hurt\O her\O before\O it\\O 's\O over\O
47560	Awesome class	Awesome\O class\B	Awesome\B class\O
47571	Turned out to be an easy class . I took it because I had to , not because I wanted to . Very helpful teacher and very easy to learn from .	Turned\O out\O to\O be\O an\O easy\O class\B .\O I\O took\O it\O because\O I\O had\O to\O ,\O not\O because\O I\O wanted\O to\O .\O Very\O helpful\O teacher\O and\O very\O easy\O to\O learn\O from\O .\O	Turned\O out\O to\O be\O an\O easy\B class\O .\O I\O took\O it\O because\O I\O had\O to\O ,\O not\O because\O I\O wanted\O to\O .\O Very\O helpful\O teacher\O and\O very\O easy\O to\O learn\O from\O .\O
47582	Turned out to be an easy class . I took it because I had to , not because I wanted to . Very helpful teacher and very easy to learn from .	Turned\O out\O to\O be\O an\O easy\O class\O .\O I\O took\O it\O because\O I\O had\O to\O ,\O not\O because\O I\O wanted\O to\O .\O Very\O helpful\B teacher\O and\O very\O easy\O to\O learn\O from\O .\O	Turned\O out\O to\O be\O an\O easy\O class\O .\O I\O took\O it\O because\O I\O had\O to\O ,\O not\O because\O I\O wanted\O to\O .\O Very\B helpful\I teacher\O and\O very\O easy\O to\O learn\O from\O .\O
47590	Coach is awesome ! He makes music so fun and the choir is incredible . He is such a good teacher and the concerts turn out to be just perfect !	Coach\B is\O awesome\O !\O He\O makes\O music\O so\O fun\O and\O the\O choir\O is\O incredible\O .\O He\O is\O such\O a\O good\O teacher\O and\O the\O concerts\O turn\O out\O to\O be\O just\O perfect\O !\O	Coach\O is\O awesome\B !\O He\O makes\O music\O so\O fun\O and\O the\O choir\O is\O incredible\O .\O He\O is\O such\O a\O good\O teacher\O and\O the\O concerts\O turn\O out\O to\O be\O just\O perfect\O !\O
47601	Coach is awesome ! He makes music so fun and the choir is incredible . He is such a good teacher and the concerts turn out to be just perfect !	Coach\O is\O awesome\O !\O He\O makes\B music\I so\I fun\I and\O the\O choir\O is\O incredible\O .\O He\O is\O such\O a\O good\O teacher\O and\O the\O concerts\O turn\O out\O to\O be\O just\O perfect\O !\O	Coach\O is\O awesome\O !\O He\O makes\O music\O so\B fun\I and\O the\O choir\O is\O incredible\O .\O He\O is\O such\O a\O good\O teacher\O and\O the\O concerts\O turn\O out\O to\O be\O just\O perfect\O !\O
47613	Coach is awesome ! He makes music so fun and the choir is incredible . He is such a good teacher and the concerts turn out to be just perfect !	Coach\O is\O awesome\O !\O He\O makes\O music\O so\O fun\O and\O the\O choir\O is\O incredible\O .\O He\B is\O such\O a\O good\O teacher\O and\O the\O concerts\O turn\O out\O to\O be\O just\O perfect\O !\O	Coach\O is\O awesome\O !\O He\O makes\O music\O so\O fun\O and\O the\O choir\O is\O incredible\O .\O He\O is\O such\O a\O good\B teacher\O and\O the\O concerts\O turn\O out\O to\O be\O just\O perfect\O !\O
47624	Coach is awesome ! He makes music so fun and the choir is incredible . He is such a good teacher and the concerts turn out to be just perfect !	Coach\O is\O awesome\O !\O He\O makes\O music\O so\O fun\O and\O the\O choir\O is\O incredible\O .\O He\O is\O such\O a\O good\O teacher\O and\O the\O concerts\B turn\O out\O to\O be\O just\O perfect\O !\O	Coach\O is\O awesome\O !\O He\O makes\O music\O so\O fun\O and\O the\O choir\O is\O incredible\O .\O He\O is\O such\O a\O good\O teacher\O and\O the\O concerts\O turn\O out\O to\O be\O just\O perfect\B !\O
47631	Too many kids drop his class to say he\ 's doing it right . If so many kids fail a test , something is wrong , cause its not bc they don\'t try .	Too\O many\O kids\O drop\O his\O class\O to\O say\O he\\O 's\O doing\O it\O right\O .\O If\O so\O many\O kids\O fail\O a\O test\B ,\O something\O is\O wrong\O ,\O cause\O its\O not\O bc\O they\O don\'t\O try\O .\O	Too\O many\O kids\O drop\O his\O class\O to\O say\O he\\O 's\O doing\O it\O right\O .\O If\O so\B many\I kids\I fail\I a\O test\O ,\O something\O is\O wrong\O ,\O cause\O its\O not\O bc\O they\O don\'t\O try\O .\O
47640	She\ 's such a wonderful lady . The textbook she used was very relevant and great for the class . She was very relatable and understanding .	She\B \\O 's\O such\O a\O wonderful\O lady\O .\O The\O textbook\O she\O used\O was\O very\O relevant\O and\O great\O for\O the\O class\O .\O She\O was\O very\O relatable\O and\O understanding\O .\O	She\\O 's\O such\O a\O wonderful\B lady\O .\O The\O textbook\O she\O used\O was\O very\O relevant\O and\O great\O for\O the\O class\O .\O She\O was\O very\O relatable\O and\O understanding\O .\O
47651	She\ 's such a wonderful lady . The textbook she used was very relevant and great for the class . She was very relatable and understanding .	She\\O 's\O such\O a\O wonderful\O lady\O .\O The\O textbook\B she\O used\O was\O very\O relevant\O and\O great\O for\O the\O class\O .\O She\O was\O very\O relatable\O and\O understanding\O .\O	She\\O 's\O such\O a\O wonderful\O lady\O .\O The\O textbook\O she\O used\O was\O very\B relevant\I and\O great\O for\O the\O class\O .\O She\O was\O very\O relatable\O and\O understanding\O .\O
47662	She\ 's such a wonderful lady . The textbook she used was very relevant and great for the class . She was very relatable and understanding .	She\\O 's\O such\O a\O wonderful\O lady\O .\O The\O textbook\B she\O used\O was\O very\O relevant\O and\O great\O for\O the\O class\O .\O She\O was\O very\O relatable\O and\O understanding\O .\O	She\\O 's\O such\O a\O wonderful\O lady\O .\O The\O textbook\O she\O used\O was\O very\B relevant\I and\O great\O for\O the\O class\O .\O She\O was\O very\O relatable\O and\O understanding\O .\O
47673	She\ 's such a wonderful lady . The textbook she used was very relevant and great for the class . She was very relatable and understanding .	She\\O 's\O such\O a\O wonderful\O lady\O .\O The\O textbook\O she\O used\O was\O very\O relevant\O and\O great\O for\O the\O class\O .\O She\O was\O very\O relatable\B and\O understanding\O .\O	She\\O 's\O such\O a\O wonderful\O lady\O .\O The\O textbook\O she\O used\O was\O very\O relevant\O and\O great\O for\O the\O class\O .\O She\O was\O very\B relatable\I and\O understanding\O .\O
47684	She\ 's such a wonderful lady . The textbook she used was very relevant and great for the class . She was very relatable and understanding .	She\\O 's\O such\O a\O wonderful\O lady\O .\O The\O textbook\O she\O used\O was\O very\O relevant\O and\O great\O for\O the\O class\O .\O She\O was\O very\O relatable\O and\O understanding\B .\O	She\\O 's\O such\O a\O wonderful\O lady\O .\O The\O textbook\O she\O used\O was\O very\O relevant\O and\O great\O for\O the\O class\O .\O She\O was\O very\O relatable\O and\O understanding\B .\O
47690	Worst teacher i have had in my life .	Worst\O teacher\B i\O have\O had\O in\O my\O life\O .\O	Worst\B teacher\O i\O have\O had\O in\O my\O life\O .\O
47700	I love Dr. Long !	I\O love\O Dr.\B Long\I !\O	I\O love\B Dr.\O Long\O !\O
47710	Tests are easy as long as you study a bit for them . Very helpful . Is funny when she talks to herself in spanish . \'Hola ! como estan ? \ ' haha	Tests\O are\O easy\O as\O long\O as\O you\O study\O a\O bit\O for\O them\O .\O Very\O helpful\B .\O Is\O funny\O when\O she\O talks\O to\O herself\O in\O spanish\O .\O \'Hola\O !\O como\O estan\O ?\O \\O '\O haha\O	Tests\O are\O easy\O as\O long\O as\O you\O study\O a\O bit\O for\O them\O .\O Very\B helpful\I .\O Is\O funny\O when\O she\O talks\O to\O herself\O in\O spanish\O .\O \'Hola\O !\O como\O estan\O ?\O \\O '\O haha\O
47720	She\ 's the best , really nice , helpful , and attentive to every student !	She\B \\O 's\O the\O best\O ,\O really\O nice\O ,\O helpful\O ,\O and\O attentive\O to\O every\O student\O !\O	She\\O 's\O the\O best\B ,\O really\O nice\O ,\O helpful\O ,\O and\O attentive\O to\O every\O student\O !\O
47731	She\ 's the best , really nice , helpful , and attentive to every student !	She\\O 's\O the\O best\O ,\O really\O nice\B ,\O helpful\O ,\O and\O attentive\O to\O every\O student\O !\O	She\\O 's\O the\O best\O ,\O really\B nice\I ,\O helpful\O ,\O and\O attentive\O to\O every\O student\O !\O
47742	She\ 's the best , really nice , helpful , and attentive to every student !	She\\O 's\O the\O best\O ,\O really\O nice\O ,\O helpful\B ,\O and\O attentive\O to\O every\O student\O !\O	She\\O 's\O the\O best\O ,\O really\O nice\O ,\O helpful\B ,\O and\O attentive\O to\O every\O student\O !\O
47753	She\ 's the best , really nice , helpful , and attentive to every student !	She\\O 's\O the\O best\O ,\O really\O nice\O ,\O helpful\O ,\O and\O attentive\B to\O every\O student\O !\O	She\\O 's\O the\O best\O ,\O really\O nice\O ,\O helpful\O ,\O and\O attentive\B to\O every\O student\O !\O
47760	She is so fun ! Just make sure to not miss class , but even if you do , she allows as many makeup classes as you want ! She\ 's super cool .	She\O is\O so\O fun\B !\O Just\O make\O sure\O to\O not\O miss\O class\O ,\O but\O even\O if\O you\O do\O ,\O she\O allows\O as\O many\O makeup\O classes\O as\O you\O want\O !\O She\\O 's\O super\O cool\O .\O	She\O is\O so\B fun\I !\O Just\O make\O sure\O to\O not\O miss\O class\O ,\O but\O even\O if\O you\O do\O ,\O she\O allows\O as\O many\O makeup\O classes\O as\O you\O want\O !\O She\\O 's\O super\O cool\O .\O
47771	She is so fun ! Just make sure to not miss class , but even if you do , she allows as many makeup classes as you want ! She\ 's super cool .	She\O is\O so\O fun\O !\O Just\O make\O sure\O to\O not\O miss\O class\O ,\O but\O even\O if\O you\O do\O ,\O she\O allows\O as\O many\O makeup\B classes\I as\O you\O want\O !\O She\\O 's\O super\O cool\O .\O	She\O is\O so\O fun\O !\O Just\O make\O sure\O to\O not\O miss\O class\O ,\O but\O even\O if\O you\O do\O ,\O she\O allows\B as\I many\I makeup\O classes\O as\O you\O want\O !\O She\\O 's\O super\O cool\O .\O
47782	She is so fun ! Just make sure to not miss class , but even if you do , she allows as many makeup classes as you want ! She\ 's super cool .	She\O is\O so\O fun\O !\O Just\O make\O sure\O to\O not\O miss\O class\O ,\O but\O even\O if\O you\O do\O ,\O she\O allows\O as\O many\O makeup\O classes\O as\O you\O want\O !\O She\\O 's\O super\O cool\B .\O	She\O is\O so\O fun\O !\O Just\O make\O sure\O to\O not\O miss\O class\O ,\O but\O even\O if\O you\O do\O ,\O she\O allows\O as\O many\O makeup\O classes\O as\O you\O want\O !\O She\\O 's\O super\B cool\I .\O
47790	Nice guy , but not a good instructor . He is boring and has nothing interesting to say . He is also an extremely difficult grader .	Nice\B guy\O ,\O but\O not\O a\O good\O instructor\O .\O He\O is\O boring\O and\O has\O nothing\O interesting\O to\O say\O .\O He\O is\O also\O an\O extremely\O difficult\O grader\O .\O	Nice\B guy\O ,\O but\O not\O a\O good\O instructor\O .\O He\O is\O boring\O and\O has\O nothing\O interesting\O to\O say\O .\O He\O is\O also\O an\O extremely\O difficult\O grader\O .\O
47801	Nice guy , but not a good instructor . He is boring and has nothing interesting to say . He is also an extremely difficult grader .	Nice\O guy\O ,\O but\O not\O a\O good\O instructor\B .\O He\O is\O boring\O and\O has\O nothing\O interesting\O to\O say\O .\O He\O is\O also\O an\O extremely\O difficult\O grader\O .\O	Nice\O guy\O ,\O but\O not\B a\I good\I instructor\O .\O He\O is\O boring\O and\O has\O nothing\O interesting\O to\O say\O .\O He\O is\O also\O an\O extremely\O difficult\O grader\O .\O
47812	Nice guy , but not a good instructor . He is boring and has nothing interesting to say . He is also an extremely difficult grader .	Nice\O guy\O ,\O but\O not\O a\O good\O instructor\O .\O He\O is\O boring\B and\O has\O nothing\O interesting\O to\O say\O .\O He\O is\O also\O an\O extremely\O difficult\O grader\O .\O	Nice\O guy\O ,\O but\O not\O a\O good\O instructor\O .\O He\O is\O boring\B and\O has\O nothing\O interesting\O to\O say\O .\O He\O is\O also\O an\O extremely\O difficult\O grader\O .\O
47823	Nice guy , but not a good instructor . He is boring and has nothing interesting to say . He is also an extremely difficult grader .	Nice\O guy\O ,\O but\O not\O a\O good\O instructor\O .\O He\B is\O boring\O and\O has\O nothing\O interesting\O to\O say\O .\O He\O is\O also\O an\O extremely\O difficult\O grader\O .\O	Nice\O guy\O ,\O but\O not\O a\O good\O instructor\O .\O He\O is\O boring\O and\O has\O nothing\B interesting\I to\O say\O .\O He\O is\O also\O an\O extremely\O difficult\O grader\O .\O
47834	Nice guy , but not a good instructor . He is boring and has nothing interesting to say . He is also an extremely difficult grader .	Nice\O guy\O ,\O but\O not\O a\O good\O instructor\O .\O He\O is\O boring\O and\O has\O nothing\O interesting\O to\O say\O .\O He\O is\O also\O an\O extremely\O difficult\O grader\B .\O	Nice\O guy\O ,\O but\O not\O a\O good\O instructor\O .\O He\O is\O boring\O and\O has\O nothing\O interesting\O to\O say\O .\O He\O is\O also\O an\O extremely\B difficult\I grader\O .\O
47840	Humorous.. makes 8:30 calc worth going to . Always willing to help . Does assign lots of homework , but practice makes perfect ! So just do it !	Humorous\B ..\O makes\O 8:30\O calc\O worth\O going\O to\O .\O Always\O willing\O to\O help\O .\O Does\O assign\O lots\O of\O homework\O ,\O but\O practice\O makes\O perfect\O !\O So\O just\O do\O it\O !\O	Humorous\B ..\O makes\O 8:30\O calc\O worth\O going\O to\O .\O Always\O willing\O to\O help\O .\O Does\O assign\O lots\O of\O homework\O ,\O but\O practice\O makes\O perfect\O !\O So\O just\O do\O it\O !\O
47851	Humorous.. makes 8:30 calc worth going to . Always willing to help . Does assign lots of homework , but practice makes perfect ! So just do it !	Humorous..\O makes\O 8:30\O calc\B worth\O going\O to\O .\O Always\O willing\O to\O help\O .\O Does\O assign\O lots\O of\O homework\O ,\O but\O practice\O makes\O perfect\O !\O So\O just\O do\O it\O !\O	Humorous..\O makes\O 8:30\O calc\O worth\B going\I to\I .\O Always\O willing\O to\O help\O .\O Does\O assign\O lots\O of\O homework\O ,\O but\O practice\O makes\O perfect\O !\O So\O just\O do\O it\O !\O
47862	Humorous.. makes 8:30 calc worth going to . Always willing to help . Does assign lots of homework , but practice makes perfect ! So just do it !	Humorous..\O makes\O 8:30\O calc\O worth\O going\O to\O .\O Always\O willing\B to\I help\I .\O Does\O assign\O lots\O of\O homework\O ,\O but\O practice\O makes\O perfect\O !\O So\O just\O do\O it\O !\O	Humorous..\O makes\O 8:30\O calc\O worth\O going\O to\O .\O Always\O willing\B to\I help\I .\O Does\O assign\O lots\O of\O homework\O ,\O but\O practice\O makes\O perfect\O !\O So\O just\O do\O it\O !\O
47873	Humorous.. makes 8:30 calc worth going to . Always willing to help . Does assign lots of homework , but practice makes perfect ! So just do it !	Humorous..\O makes\O 8:30\O calc\O worth\O going\O to\O .\O Always\O willing\O to\O help\O .\O Does\O assign\B lots\I of\I homework\I ,\O but\O practice\O makes\O perfect\O !\O So\O just\O do\O it\O !\O	Humorous..\O makes\O 8:30\O calc\O worth\O going\O to\O .\O Always\O willing\O to\O help\O .\O Does\O assign\O lots\O of\O homework\O ,\O but\O practice\O makes\O perfect\B !\O So\O just\O do\O it\O !\O
47880	worst teacher ever , hates america for some reason	worst\O teacher\B ever\O ,\O hates\O america\O for\O some\O reason\O	worst\B teacher\O ever\O ,\O hates\O america\O for\O some\O reason\O
47890	Great professor who\ 's very knowledgeable in what he teaches . Class is never dull . Learned a pile from his class . Definitely would retake .	Great\O professor\B who\\O 's\O very\O knowledgeable\O in\O what\O he\O teaches\O .\O Class\O is\O never\O dull\O .\O Learned\O a\O pile\O from\O his\O class\O .\O Definitely\O would\O retake\O .\O	Great\B professor\O who\\O 's\O very\O knowledgeable\O in\O what\O he\O teaches\O .\O Class\O is\O never\O dull\O .\O Learned\O a\O pile\O from\O his\O class\O .\O Definitely\O would\O retake\O .\O
47901	Great professor who\ 's very knowledgeable in what he teaches . Class is never dull . Learned a pile from his class . Definitely would retake .	Great\O professor\O who\\O 's\O very\O knowledgeable\B in\I what\I he\I teaches\I .\O Class\O is\O never\O dull\O .\O Learned\O a\O pile\O from\O his\O class\O .\O Definitely\O would\O retake\O .\O	Great\O professor\O who\\O 's\O very\B knowledgeable\I in\O what\O he\O teaches\O .\O Class\O is\O never\O dull\O .\O Learned\O a\O pile\O from\O his\O class\O .\O Definitely\O would\O retake\O .\O
47910	BORING and a very difficult grader and loses students work ! ! ! Not a very helpful teacher , and I would not recommend ANYONE to take him ! !	BORING\B and\O a\O very\O difficult\O grader\O and\O loses\O students\O work\O !\O !\O !\O Not\O a\O very\O helpful\O teacher\O ,\O and\O I\O would\O not\O recommend\O ANYONE\O to\O take\O him\O !\O !\O	BORING\B and\O a\O very\O difficult\O grader\O and\O loses\O students\O work\O !\O !\O !\O Not\O a\O very\O helpful\O teacher\O ,\O and\O I\O would\O not\O recommend\O ANYONE\O to\O take\O him\O !\O !\O
47921	BORING and a very difficult grader and loses students work ! ! ! Not a very helpful teacher , and I would not recommend ANYONE to take him ! !	BORING\O and\O a\O very\O difficult\O grader\B and\O loses\O students\O work\O !\O !\O !\O Not\O a\O very\O helpful\O teacher\O ,\O and\O I\O would\O not\O recommend\O ANYONE\O to\O take\O him\O !\O !\O	BORING\O and\O a\O very\B difficult\I grader\O and\O loses\O students\O work\O !\O !\O !\O Not\O a\O very\O helpful\O teacher\O ,\O and\O I\O would\O not\O recommend\O ANYONE\O to\O take\O him\O !\O !\O
47932	BORING and a very difficult grader and loses students work ! ! ! Not a very helpful teacher , and I would not recommend ANYONE to take him ! !	BORING\O and\O a\O very\O difficult\O grader\O and\O loses\B students\I work\I !\O !\O !\O Not\O a\O very\O helpful\O teacher\O ,\O and\O I\O would\O not\O recommend\O ANYONE\O to\O take\O him\O !\O !\O	BORING\O and\O a\O very\O difficult\O grader\O and\O loses\B students\O work\O !\O !\O !\O Not\O a\O very\O helpful\O teacher\O ,\O and\O I\O would\O not\O recommend\O ANYONE\O to\O take\O him\O !\O !\O
47943	BORING and a very difficult grader and loses students work ! ! ! Not a very helpful teacher , and I would not recommend ANYONE to take him ! !	BORING\O and\O a\O very\O difficult\O grader\O and\O loses\O students\O work\O !\O !\O !\O Not\O a\O very\O helpful\B teacher\O ,\O and\O I\O would\O not\O recommend\O ANYONE\O to\O take\O him\O !\O !\O	BORING\O and\O a\O very\O difficult\O grader\O and\O loses\O students\O work\O !\O !\O !\O Not\B a\I very\I helpful\I teacher\O ,\O and\O I\O would\O not\O recommend\O ANYONE\O to\O take\O him\O !\O !\O
47954	BORING and a very difficult grader and loses students work ! ! ! Not a very helpful teacher , and I would not recommend ANYONE to take him ! !	BORING\O and\O a\O very\O difficult\O grader\O and\O loses\O students\O work\O !\O !\O !\O Not\O a\O very\O helpful\O teacher\O ,\O and\O I\O would\O not\O recommend\O ANYONE\O to\O take\O him\B !\O !\O	BORING\O and\O a\O very\O difficult\O grader\O and\O loses\O students\O work\O !\O !\O !\O Not\O a\O very\O helpful\O teacher\O ,\O and\O I\O would\B not\I recommend\I ANYONE\O to\O take\O him\O !\O !\O
47960	She is not as bad as these people are saying . She is fun and if you do the labs ( which are easy ) and read the book , the class is a breeze .	She\B is\O not\O as\O bad\O as\O these\O people\O are\O saying\O .\O She\O is\O fun\O and\O if\O you\O do\O the\O labs\O (\O which\O are\O easy\O )\O and\O read\O the\O book\O ,\O the\O class\O is\O a\O breeze\O .\O	She\O is\O not\B as\I bad\I as\O these\O people\O are\O saying\O .\O She\O is\O fun\O and\O if\O you\O do\O the\O labs\O (\O which\O are\O easy\O )\O and\O read\O the\O book\O ,\O the\O class\O is\O a\O breeze\O .\O
47971	She is not as bad as these people are saying . She is fun and if you do the labs ( which are easy ) and read the book , the class is a breeze .	She\O is\O not\O as\O bad\O as\O these\O people\O are\O saying\O .\O She\O is\O fun\B and\O if\O you\O do\O the\O labs\O (\O which\O are\O easy\O )\O and\O read\O the\O book\O ,\O the\O class\O is\O a\O breeze\O .\O	She\O is\O not\O as\O bad\O as\O these\O people\O are\O saying\O .\O She\O is\O fun\B and\O if\O you\O do\O the\O labs\O (\O which\O are\O easy\O )\O and\O read\O the\O book\O ,\O the\O class\O is\O a\O breeze\O .\O
47980	This is the easiest class ! Ms. Lewald really cares about her students . She is always willing to help if you need it . Take her if you can .	This\O is\O the\O easiest\O class\B !\O Ms.\O Lewald\O really\O cares\O about\O her\O students\O .\O She\O is\O always\O willing\O to\O help\O if\O you\O need\O it\O .\O Take\O her\O if\O you\O can\O .\O	This\O is\O the\O easiest\B class\O !\O Ms.\O Lewald\O really\O cares\O about\O her\O students\O .\O She\O is\O always\O willing\O to\O help\O if\O you\O need\O it\O .\O Take\O her\O if\O you\O can\O .\O
47991	This is the easiest class ! Ms. Lewald really cares about her students . She is always willing to help if you need it . Take her if you can .	This\O is\O the\O easiest\O class\O !\O Ms.\O Lewald\O really\O cares\B about\O her\O students\O .\O She\O is\O always\O willing\O to\O help\O if\O you\O need\O it\O .\O Take\O her\O if\O you\O can\O .\O	This\O is\O the\O easiest\O class\O !\O Ms.\O Lewald\O really\B cares\I about\O her\O students\O .\O She\O is\O always\O willing\O to\O help\O if\O you\O need\O it\O .\O Take\O her\O if\O you\O can\O .\O
48002	This is the easiest class ! Ms. Lewald really cares about her students . She is always willing to help if you need it . Take her if you can .	This\O is\O the\O easiest\O class\O !\O Ms.\O Lewald\O really\O cares\O about\O her\O students\O .\O She\O is\O always\O willing\B to\I help\I if\O you\O need\O it\O .\O Take\O her\O if\O you\O can\O .\O	This\O is\O the\O easiest\O class\O !\O Ms.\O Lewald\O really\O cares\O about\O her\O students\O .\O She\O is\O always\B willing\I to\I help\I if\O you\O need\O it\O .\O Take\O her\O if\O you\O can\O .\O
48013	This is the easiest class ! Ms. Lewald really cares about her students . She is always willing to help if you need it . Take her if you can .	This\O is\O the\O easiest\O class\O !\O Ms.\O Lewald\O really\O cares\O about\O her\O students\O .\O She\O is\O always\O willing\O to\O help\O if\O you\O need\O it\O .\O Take\O her\B if\O you\O can\O .\O	This\O is\O the\O easiest\O class\O !\O Ms.\O Lewald\O really\O cares\O about\O her\O students\O .\O She\O is\O always\O willing\O to\O help\O if\O you\O need\O it\O .\O Take\B her\O if\O you\O can\O .\O
48020	Expects SO much for an online 1 credit course . The articles were hard studies to read and write reviews on . His feedback was a little harsh .	Expects\B SO\I much\I for\O an\O online\O 1\O credit\O course\O .\O The\O articles\O were\O hard\O studies\O to\O read\O and\O write\O reviews\O on\O .\O His\O feedback\O was\O a\O little\O harsh\O .\O	Expects\O SO\B much\I for\O an\O online\O 1\O credit\O course\O .\O The\O articles\O were\O hard\O studies\O to\O read\O and\O write\O reviews\O on\O .\O His\O feedback\O was\O a\O little\O harsh\O .\O
48031	Expects SO much for an online 1 credit course . The articles were hard studies to read and write reviews on . His feedback was a little harsh .	Expects\O SO\O much\O for\O an\O online\O 1\O credit\O course\O .\O The\O articles\B were\O hard\O studies\O to\O read\O and\O write\O reviews\O on\O .\O His\O feedback\O was\O a\O little\O harsh\O .\O	Expects\O SO\O much\O for\O an\O online\O 1\O credit\O course\O .\O The\O articles\O were\O hard\B studies\I to\O read\O and\O write\O reviews\O on\O .\O His\O feedback\O was\O a\O little\O harsh\O .\O
48042	Expects SO much for an online 1 credit course . The articles were hard studies to read and write reviews on . His feedback was a little harsh .	Expects\O SO\O much\O for\O an\O online\O 1\O credit\O course\O .\O The\O articles\O were\O hard\O studies\O to\O read\O and\O write\O reviews\O on\O .\O His\O feedback\B was\O a\O little\O harsh\O .\O	Expects\O SO\O much\O for\O an\O online\O 1\O credit\O course\O .\O The\O articles\O were\O hard\O studies\O to\O read\O and\O write\O reviews\O on\O .\O His\O feedback\O was\O a\O little\B harsh\I .\O
48050	I love this guy , really cool !	I\O love\O this\O guy\B ,\O really\O cool\O !\O	I\O love\B this\O guy\O ,\O really\O cool\O !\O
48061	I love this guy , really cool !	I\O love\O this\O guy\O ,\O really\O cool\B !\O	I\O love\O this\O guy\O ,\O really\B cool\I !\O
48070	Dr. Carnes was not my favorite . She expected waay too much work for a 1 hr class . She is not very helpful , avoid taking her at all costs .	Dr.\B Carnes\I was\O not\O my\O favorite\O .\O She\O expected\O waay\O too\O much\O work\O for\O a\O 1\O hr\O class\O .\O She\O is\O not\O very\O helpful\O ,\O avoid\O taking\O her\O at\O all\O costs\O .\O	Dr.\O Carnes\O was\O not\B my\I favorite\I .\O She\O expected\O waay\O too\O much\O work\O for\O a\O 1\O hr\O class\O .\O She\O is\O not\O very\O helpful\O ,\O avoid\O taking\O her\O at\O all\O costs\O .\O
48081	Dr. Carnes was not my favorite . She expected waay too much work for a 1 hr class . She is not very helpful , avoid taking her at all costs .	Dr.\O Carnes\O was\O not\O my\O favorite\O .\O She\O expected\B waay\I too\I much\I work\O for\O a\O 1\O hr\O class\O .\O She\O is\O not\O very\O helpful\O ,\O avoid\O taking\O her\O at\O all\O costs\O .\O	Dr.\O Carnes\O was\O not\O my\O favorite\O .\O She\O expected\O waay\B too\I much\I work\O for\O a\O 1\O hr\O class\O .\O She\O is\O not\O very\O helpful\O ,\O avoid\O taking\O her\O at\O all\O costs\O .\O
48092	Dr. Carnes was not my favorite . She expected waay too much work for a 1 hr class . She is not very helpful , avoid taking her at all costs .	Dr.\O Carnes\O was\O not\O my\O favorite\O .\O She\O expected\O waay\O too\O much\O work\O for\O a\O 1\O hr\O class\O .\O She\O is\O not\O very\O helpful\B ,\O avoid\O taking\O her\O at\O all\O costs\O .\O	Dr.\O Carnes\O was\O not\O my\O favorite\O .\O She\O expected\O waay\O too\O much\O work\O for\O a\O 1\O hr\O class\O .\O She\O is\O not\B very\I helpful\I ,\O avoid\O taking\O her\O at\O all\O costs\O .\O
48103	Dr. Carnes was not my favorite . She expected waay too much work for a 1 hr class . She is not very helpful , avoid taking her at all costs .	Dr.\O Carnes\O was\O not\O my\O favorite\O .\O She\O expected\O waay\O too\O much\O work\O for\O a\O 1\O hr\O class\O .\O She\O is\O not\O very\O helpful\O ,\O avoid\O taking\O her\B at\O all\O costs\O .\O	Dr.\O Carnes\O was\O not\O my\O favorite\O .\O She\O expected\O waay\O too\O much\O work\O for\O a\O 1\O hr\O class\O .\O She\O is\O not\O very\O helpful\O ,\O avoid\B taking\O her\O at\O all\O costs\O .\O
48110	Come on guys - she\ 's pretty easy - I got an A - just a little boring that\ 's all . I\ 'd suggest taking her for an easy grade guaranteed .	Come\O on\O guys\O -\O she\B \\O 's\O pretty\O easy\O -\O I\O got\O an\O A\O -\O just\O a\O little\O boring\O that\\O 's\O all\O .\O I\\O 'd\O suggest\O taking\O her\O for\O an\O easy\O grade\O guaranteed\O .\O	Come\O on\O guys\O -\O she\\O 's\O pretty\B easy\I -\O I\O got\O an\O A\O -\O just\O a\O little\O boring\O that\\O 's\O all\O .\O I\\O 'd\O suggest\O taking\O her\O for\O an\O easy\O grade\O guaranteed\O .\O
